Sensor,Date,Variance,value
PM6-60,2021-08-15,12 Hours variance,2.3576156467013742
PM6-60,2021-08-16,12 Hours variance,2.0897345703124612
PM6-60,2021-08-17,12 Hours variance,3.978550347222181
PM6-60,2021-08-18,12 Hours variance,3.354769483024712
PM6-60,2021-08-19,12 Hours variance,3.765225347222237
PM6-60,2021-08-20,12 Hours variance,3.2182197362075184
PM6-60,2021-08-21,12 Hours variance,2.7524445312500117
PM6-60,2021-08-22,12 Hours variance,2.7155827570409174
PM6-60,2021-08-23,12 Hours variance,3.0764056737075647
PM6-60,2021-08-24,12 Hours variance,2.24263842833721
PM6-60,2021-08-25,12 Hours variance,3.57948457031251
PM6-60,2021-08-26,12 Hours variance,3.8116755425346946
PM6-60,2021-08-27,12 Hours variance,2.8358372781635603
PM6-60,2021-08-28,12 Hours variance,4.5010417269483085
PM6-60,2021-08-29,12 Hours variance,2.7472331114969073
PM6-60,2021-08-30,12 Hours variance,3.8916625096450925
PM6-60,2021-08-31,12 Hours variance,2.702489592978413
PM6-60,2021-09-01,12 Hours variance,3.487733950617333
PM6-60,2021-09-02,12 Hours variance,4.703287097318711
PM6-60,2021-09-03,12 Hours variance,
PM7-60,2021-06-29,12 Hours variance,73.75051249999987
PM7-60,2021-06-30,12 Hours variance,
PM7-60,2021-07-01,12 Hours variance,2.740888370466804
PM7-60,2021-07-02,12 Hours variance,0.0103120756172822
PM7-60,2021-07-03,12 Hours variance,0.1063437524112697
PM7-60,2021-07-04,12 Hours variance,0.23761894531248903
PM7-60,2021-07-05,12 Hours variance,0.1405236207561671
PM7-60,2021-07-06,12 Hours variance,0.2366624445409078
PM7-60,2021-07-07,12 Hours variance,0.0003955078124998801
PM7-60,2021-07-08,12 Hours variance,0.02359274691357952
PM7-60,2021-07-09,12 Hours variance,0.034234722222221306
PM7-60,2021-07-10,12 Hours variance,0.012066379726081846
PM7-60,2021-07-11,12 Hours variance,0.10162534722222637
PM7-60,2021-07-12,12 Hours variance,0.0014858820408951996
PM7-60,2021-07-13,12 Hours variance,0.02380440779320947
PM7-60,2021-07-14,12 Hours variance,0.45263648003473045
PM7-60,2021-07-15,12 Hours variance,0.5926126760223919
PM7-60,2021-07-16,12 Hours variance,0.7946752411265549
PM7-60,2021-07-17,12 Hours variance,0.4586691358024764
PM7-60,2021-07-18,12 Hours variance,0.29623614969136247
PM7-60,2021-07-19,12 Hours variance,0.4829943311149728
PM7-60,2021-07-20,12 Hours variance,0.5752026065779312
PM7-60,2021-07-21,12 Hours variance,0.8368046899112722
PM7-60,2021-07-22,12 Hours variance,0.5807276258680598
PM7-60,2021-07-23,12 Hours variance,0.527735426311726
PM7-60,2021-07-24,12 Hours variance,0.4636042534722239
PM7-60,2021-07-25,12 Hours variance,0.31259885223765405
PM7-60,2021-07-26,12 Hours variance,0.3964434057270901
PM7-60,2021-07-27,12 Hours variance,0.4139868079668201
PM7-60,2021-07-28,12 Hours variance,0.7286927469135787
PM7-60,2021-07-29,12 Hours variance,0.40045034963349263
PM7-60,2021-07-30,12 Hours variance,0.44644687741126465
PM7-60,2021-07-31,12 Hours variance,0.12141496913580103
PM7-60,2021-08-01,12 Hours variance,0.2568055555555544
PM7-60,2021-08-02,12 Hours variance,1.0499413797260735
PM7-60,2021-08-03,12 Hours variance,0.29033258342978285
PM7-60,2021-08-04,12 Hours variance,0.5270222222222338
PM7-60,2021-08-05,12 Hours variance,0.48511250000000294
PM7-60,2021-08-06,12 Hours variance,0.5691111328125071
PM7-60,2021-08-07,12 Hours variance,0.6682161675347225
PM7-60,2021-08-08,12 Hours variance,0.1061574984575873
PM7-60,2021-08-09,12 Hours variance,0.47348613281249613
PM7-60,2021-08-10,12 Hours variance,0.8733096088927484
PM7-60,2021-08-11,12 Hours variance,0.3611909746334879
PM7-60,2021-08-12,12 Hours variance,1.0463217616705265
PM7-60,2021-08-13,12 Hours variance,1.4880520929783891
PM7-60,2021-08-14,12 Hours variance,0.7750989607446058
PM7-60,2021-08-15,12 Hours variance,0.503617631172841
PM7-60,2021-08-16,12 Hours variance,0.28753472222222726
PM7-60,2021-08-17,12 Hours variance,0.892225347222227
PM7-60,2021-08-18,12 Hours variance,0.4915636670524639
PM7-60,2021-08-19,12 Hours variance,0.3507031250000107
PM7-60,2021-08-20,12 Hours variance,0.3597758125964522
PM7-60,2021-08-21,12 Hours variance,0.7481023244598817
PM7-60,2021-08-22,12 Hours variance,0.5409444540895076
PM7-60,2021-08-23,12 Hours variance,0.7734727352438567
PM7-60,2021-08-24,12 Hours variance,0.7039240837191383
PM7-60,2021-08-25,12 Hours variance,0.439322926311733
PM7-60,2021-08-26,12 Hours variance,0.7985320312499932
PM7-60,2021-08-27,12 Hours variance,0.3676531249999984
PM7-60,2021-08-28,12 Hours variance,1.096947919077924
PM7-60,2021-08-29,12 Hours variance,0.4602668209876499
PM7-60,2021-08-30,12 Hours variance,1.028616213348773
PM7-60,2021-08-31,12 Hours variance,0.22185200617283907
PM7-60,2021-09-01,12 Hours variance,0.9209318311149735
PM7-60,2021-09-02,12 Hours variance,1.1868696855709873
PM7-60,2021-09-03,12 Hours variance,
PM8-60,2021-06-29,12 Hours variance,
PM8-60,2021-07-01,12 Hours variance,0.5216885633680719
PM8-60,2021-07-02,12 Hours variance,33.91550483420147
PM8-60,2021-07-03,12 Hours variance,1.5226336829668
PM8-60,2021-07-04,12 Hours variance,0.5015984977816296
PM8-60,2021-07-05,12 Hours variance,0.3793567925347192
PM8-60,2021-07-06,12 Hours variance,0.5991323519483145
PM8-60,2021-07-07,12 Hours variance,0.5489919005594077
PM8-60,2021-07-08,12 Hours variance,0.00013090518904312505
PM8-60,2021-07-09,12 Hours variance,0.000288667052469066
PM8-60,2021-07-10,12 Hours variance,123.36386892602249
PM8-60,2021-07-11,12 Hours variance,4.877605555555561
PM8-60,2021-07-12,12 Hours variance,2.011962278163588
PM8-60,2021-07-13,12 Hours variance,0.060402259355712785
PM8-60,2021-07-14,12 Hours variance,0.27953387586806244
PM8-60,2021-07-15,12 Hours variance,0.20895418836805674
PM8-60,2021-07-16,12 Hours variance,0.03613194685571037
PM8-60,2021-07-17,12 Hours variance,0.010432098765430229
PM8-60,2021-07-18,12 Hours variance,0.046258680555555695
PM8-60,2021-07-19,12 Hours variance,134.88689064670135
PM8-60,2021-07-20,12 Hours variance,0.8389622130594184
PM8-60,2021-07-21,12 Hours variance,1.8421334876543343
PM8-60,2021-07-22,12 Hours variance,2.8675135633680466
PM8-60,2021-07-23,12 Hours variance,235.48418218557092
PM8-60,2021-07-24,12 Hours variance,3.3526112654320475
PM8-60,2021-07-25,12 Hours variance,1.3979313368055672
PM8-60,2021-07-26,12 Hours variance,2.0771697665576085
PM8-60,2021-07-27,12 Hours variance,164.31823472222217
PM8-60,2021-07-28,12 Hours variance,2.8494149691357644
PM8-60,2021-07-29,12 Hours variance,1.8592347222222383
PM8-60,2021-07-30,12 Hours variance,2.0783923635223864
PM8-60,2021-07-31,12 Hours variance,112.8982685281635
PM8-60,2021-08-01,12 Hours variance,3.7808680652006696
PM8-60,2021-08-02,12 Hours variance,0.5027120008680459
PM8-60,2021-08-03,12 Hours variance,1.5669417052469146
PM8-60,2021-08-04,12 Hours variance,47.33847710503462
PM8-60,2021-08-05,12 Hours variance,1.8785680555555542
PM8-60,2021-08-06,12 Hours variance,0.9995408950617319
PM8-60,2021-08-07,12 Hours variance,1.3949139274691462
PM8-60,2021-08-08,12 Hours variance,1.2830523225468136
PM8-60,2021-08-09,12 Hours variance,0.1888990186149691
PM8-60,2021-08-10,12 Hours variance,104.82092159731863
PM8-60,2021-08-11,12 Hours variance,2.883667833719106
PM8-60,2021-08-12,12 Hours variance,25.076968557098674
PM8-60,2021-08-13,12 Hours variance,1.8380036675347164
PM8-60,2021-08-14,12 Hours variance,2.5303125868055565
PM8-60,2021-08-15,12 Hours variance,2.418167013888881
PM8-60,2021-08-16,12 Hours variance,119.58547522000391
PM8-60,2021-08-17,12 Hours variance,2.9820550950038593
PM8-60,2021-08-18,12 Hours variance,1.8980013888888974
PM8-60,2021-08-19,12 Hours variance,1.6075241126543443
PM8-60,2021-08-20,12 Hours variance,0.9042323133680639
PM8-60,2021-08-21,12 Hours variance,0.38989355709876106
PM8-60,2021-08-22,12 Hours variance,68.88445312499988
PM8-60,2021-08-23,12 Hours variance,2.1708623288001636
PM8-60,2021-08-24,12 Hours variance,2.433922745466825
PM8-60,2021-08-25,12 Hours variance,2.7290320312499827
PM8-60,2021-08-26,12 Hours variance,1.100653995466836
PM8-60,2021-08-27,12 Hours variance,0.6737670138888923
PM8-60,2021-08-28,12 Hours variance,286.5943859263115
PM8-60,2021-08-29,12 Hours variance,2.6719013888888905
PM8-60,2021-08-30,12 Hours variance,0.8284705246913632
PM8-60,2021-08-31,12 Hours variance,18.11342813281251
PM8-60,2021-09-01,12 Hours variance,1.6625254726080239
PM8-60,2021-09-02,12 Hours variance,0.6012627338927389
PM8-60,2021-09-03,12 Hours variance,
PM9-60,2021-07-06,12 Hours variance,
PM9-60,2021-07-07,12 Hours variance,3.667534722215551e-06
PM9-60,2021-07-08,12 Hours variance,2.736175241126558
PM9-60,2021-07-09,12 Hours variance,0.9550771701388996
PM9-60,2021-07-10,12 Hours variance,2.3944013888889337
PM9-60,2021-07-11,12 Hours variance,0.013237000868055755
PM9-60,2021-07-12,12 Hours variance,4.872401388888942
PM9-60,2021-07-13,12 Hours variance,0.27911863667052483
PM9-60,2021-07-14,12 Hours variance,6.585173324170494
PM9-60,2021-07-15,12 Hours variance,2.19931616753476
PM9-60,2021-07-16,12 Hours variance,0.08094723186728156
PM9-60,2021-07-17,12 Hours variance,1.445708420138881
PM9-60,2021-07-18,12 Hours variance,13.383054108892773
PM9-60,2021-07-19,12 Hours variance,0.0933180000964538
PM9-60,2021-07-20,12 Hours variance,21.89335544222611
PM9-60,2021-07-21,12 Hours variance,0.01789201388888726
PM9-60,2021-07-22,12 Hours variance,1.268913001543226
PM9-60,2021-07-23,12 Hours variance,44.972732834201395
PM9-60,2021-07-24,12 Hours variance,0.8983584201388739
PM9-60,2021-07-25,12 Hours variance,2.713641032503866
PM9-60,2021-07-26,12 Hours variance,0.8567024865327755
PM9-60,2021-07-27,12 Hours variance,59.23632129870765
PM9-60,2021-07-28,12 Hours variance,0.16020158420138303
PM9-60,2021-07-29,12 Hours variance,3.1067974175347035
PM9-60,2021-07-30,12 Hours variance,74.31802939853421
PM9-60,2021-07-31,12 Hours variance,0.0889892578125
PM9-60,2021-08-01,12 Hours variance,1.635411480034716
PM9-60,2021-08-02,12 Hours variance,0.34151668836805094
PM9-60,2021-08-03,12 Hours variance,0.10253530333719577
PM9-60,2021-08-04,12 Hours variance,0.005020855034721634
PM9-60,2021-08-05,12 Hours variance,0.07798507185571207
PM9-60,2021-08-06,12 Hours variance,77.74923764361486
PM9-60,2021-08-07,12 Hours variance,0.5217595003858163
PM9-60,2021-08-08,12 Hours variance,0.014920626901110816
PM9-60,2021-08-09,12 Hours variance,0.07526661120756173
PM9-60,2021-08-10,12 Hours variance,0.0003500217013888162
PM9-60,2021-08-11,12 Hours variance,0.00030046537422842915
PM9-60,2021-08-12,12 Hours variance,0.04015069531250187
PM9-60,2021-08-13,12 Hours variance,131.53406269531226
PM9-60,2021-08-14,12 Hours variance,1.1073613522376562
PM9-60,2021-08-15,12 Hours variance,2.0951329306519964
PM9-60,2021-08-16,12 Hours variance,64.39312280333728
PM9-60,2021-08-17,12 Hours variance,0.02016701388888788
PM9-60,2021-08-18,12 Hours variance,1.3119750096450886
PM9-60,2021-08-19,12 Hours variance,0.888055750868069
PM9-60,2021-08-20,12 Hours variance,0.1803334876543187
PM9-60,2021-08-21,12 Hours variance,0.012589759355708774
PM9-60,2021-08-22,12 Hours variance,0.10999352816358235
PM9-60,2021-08-23,12 Hours variance,0.24170559413580578
PM9-60,2021-08-24,12 Hours variance,0.47065210503472094
PM9-60,2021-08-25,12 Hours variance,236.88028491753454
PM9-60,2021-08-26,12 Hours variance,0.7939750096450531
PM9-60,2021-08-27,12 Hours variance,0.315405500096445
PM9-60,2021-08-28,12 Hours variance,0.3577170138888813
PM9-60,2021-08-29,12 Hours variance,0.07793023003472634
PM9-60,2021-08-30,12 Hours variance,0.48054033805941954
PM9-60,2021-08-31,12 Hours variance,0.6089787422839381
PM9-60,2021-09-01,12 Hours variance,74.08910474778192
PM9-60,2021-09-02,12 Hours variance,0.6850188681519965
PM9-60,2021-09-03,12 Hours variance,
PM10-60,2021-07-06,12 Hours variance,
PM10-60,2021-07-07,12 Hours variance,0.0020586805555563702
PM10-60,2021-07-08,12 Hours variance,0.22809383680555817
PM10-60,2021-07-09,12 Hours variance,0.6813659818672694
PM10-60,2021-07-10,12 Hours variance,
PM10-60,2021-08-06,12 Hours variance,0.2775952839506146
PM10-60,2021-08-07,12 Hours variance,0.273235013985345
PM10-60,2021-08-08,12 Hours variance,0.45503631844007514
PM10-60,2021-08-09,12 Hours variance,0.39827812499999216
PM10-60,2021-08-10,12 Hours variance,0.14185209297839943
PM10-60,2021-08-11,12 Hours variance,0.25955011815201867
PM10-60,2021-08-12,12 Hours variance,2.917631172841436e-05
PM10-60,2021-08-13,12 Hours variance,0.0039691575038573465
PM10-60,2021-08-14,12 Hours variance,0.010402027874228604
PM10-60,2021-08-15,12 Hours variance,0.08184383680554755
PM10-60,2021-08-16,12 Hours variance,0.09799533420138365
PM10-60,2021-08-17,12 Hours variance,0.23973003713349603
PM10-60,2021-08-18,12 Hours variance,0.31833550347222145
PM10-60,2021-08-19,12 Hours variance,0.2136945312499922
PM10-60,2021-08-20,12 Hours variance,0.28333719135803703
PM10-60,2021-08-21,12 Hours variance,0.16047686149691417
PM10-60,2021-08-22,12 Hours variance,0.0442944540895109
PM10-60,2021-08-23,12 Hours variance,0.09028298852237637
PM10-60,2021-08-24,12 Hours variance,0.05520887586805666
PM10-60,2021-08-25,12 Hours variance,0.04606877170138705
PM10-60,2021-08-26,12 Hours variance,0.21986738281250057
PM10-60,2021-08-27,12 Hours variance,0.09325800781250221
PM10-60,2021-08-28,12 Hours variance,0.14512578125000397
PM10-60,2021-08-29,12 Hours variance,0.19870383111496723
PM10-60,2021-08-30,12 Hours variance,0.20904398389274953
PM10-60,2021-08-31,12 Hours variance,0.23442226080247736
PM10-60,2021-09-01,12 Hours variance,0.14870179639274508
PM10-60,2021-09-02,12 Hours variance,0.2694400970125801
PM10-60,2021-09-03,12 Hours variance,
PM11-60,2021-07-06,12 Hours variance,
PM11-60,2021-07-07,12 Hours variance,0.14885479657428657
PM11-60,2021-07-08,12 Hours variance,0.14293422222221447
PM11-60,2021-07-09,12 Hours variance,0.22144008336201432
PM11-60,2021-07-10,12 Hours variance,0.4804994911265617
PM11-60,2021-07-11,12 Hours variance,0.21351297260802327
PM11-60,2021-07-12,12 Hours variance,0.08195625964506416
PM11-60,2021-07-13,12 Hours variance,0.2477653351698901
PM11-60,2021-07-14,12 Hours variance,0.10758473657025
PM11-60,2021-07-15,12 Hours variance,0.19827503858023227
PM11-60,2021-07-16,12 Hours variance,0.013520987654318204
PM11-60,2021-07-17,12 Hours variance,1.0737230034722058
PM11-60,2021-07-18,12 Hours variance,0.9101253472222156
PM11-60,2021-07-19,12 Hours variance,0.013068055555557057
PM11-60,2021-07-20,12 Hours variance,0.14527547260802343
PM11-60,2021-07-21,12 Hours variance,2.934926080246889
PM11-60,2021-07-22,12 Hours variance,1.3445722318673161
PM11-60,2021-07-23,12 Hours variance,0.18242477816358604
PM11-60,2021-07-24,12 Hours variance,2.455574228395109
PM11-60,2021-07-25,12 Hours variance,2.011405102237625
PM11-60,2021-07-26,12 Hours variance,2.9935419924554054
PM11-60,2021-07-27,12 Hours variance,7.030208371913563
PM11-60,2021-07-28,12 Hours variance,3.4749070312499732
PM11-60,2021-07-29,12 Hours variance,8.472042884355762
PM11-60,2021-07-30,12 Hours variance,0.7398316817161424
PM11-60,2021-07-31,12 Hours variance,6.808562509644983
PM11-60,2021-08-01,12 Hours variance,3.408769292534718
PM11-60,2021-08-02,12 Hours variance,1.1709600555555308
PM11-60,2021-08-03,12 Hours variance,10.810539595003917
PM11-60,2021-08-04,12 Hours variance,3.156293229263129
PM11-60,2021-08-05,12 Hours variance,0.6072632237654436
PM11-60,2021-08-06,12 Hours variance,4.161372086805562
PM11-60,2021-08-07,12 Hours variance,8.081364565767515
PM11-60,2021-08-08,12 Hours variance,3.647969922904098
PM11-60,2021-08-09,12 Hours variance,6.0682570312500514
PM11-60,2021-08-10,12 Hours variance,0.11395007561728744
PM11-60,2021-08-11,12 Hours variance,4.803708420138916
PM11-60,2021-08-12,12 Hours variance,9.752552105034681
PM11-60,2021-08-13,12 Hours variance,1.2508347222221947
PM11-60,2021-08-14,12 Hours variance,4.480818104127287
PM11-60,2021-08-15,12 Hours variance,0.3038317781635984
PM11-60,2021-08-16,12 Hours variance,3.4969105034722503
PM11-60,2021-08-17,12 Hours variance,6.845873638985335
PM11-60,2021-08-18,12 Hours variance,2.7807042848186976
PM11-60,2021-08-19,12 Hours variance,0.5142670138889046
PM11-60,2021-08-20,12 Hours variance,0.745047463348769
PM11-60,2021-08-21,12 Hours variance,2.4625044584297617
PM11-60,2021-08-22,12 Hours variance,1.0781033588927336
PM11-60,2021-08-23,12 Hours variance,1.8996794911265151
PM11-60,2021-08-24,12 Hours variance,0.8144956621334813
PM11-60,2021-08-25,12 Hours variance,2.9386287133488174
PM11-60,2021-08-26,12 Hours variance,0.7276200555555554
PM11-60,2021-08-27,12 Hours variance,3.5967855034722356
PM11-60,2021-08-28,12 Hours variance,1.7272176311728495
PM11-60,2021-08-29,12 Hours variance,1.38854168836804
PM11-60,2021-08-30,12 Hours variance,0.0005160078124997918
PM11-60,2021-08-31,12 Hours variance,0.7537020834297995
PM11-60,2021-09-01,12 Hours variance,0.0684756968557133
PM11-60,2021-09-02,12 Hours variance,2.0734964201389197
PM11-60,2021-09-03,12 Hours variance,
PM12-60,2021-07-06,12 Hours variance,
PM12-60,2021-07-07,12 Hours variance,1.657717013888875
PM12-60,2021-07-08,12 Hours variance,0.012933680555559456
PM12-60,2021-07-09,12 Hours variance,0.0003896701388889735
PM12-60,2021-07-10,12 Hours variance,0.08297153742284391
PM12-60,2021-07-11,12 Hours variance,0.031598186728391764
PM12-60,2021-07-12,12 Hours variance,0.0017544584297839862
PM12-60,2021-07-13,12 Hours variance,0.005527092978394969
PM12-60,2021-07-14,12 Hours variance,0.0037978033371916745
PM12-60,2021-07-15,12 Hours variance,0.005382031249999793
PM12-60,2021-07-16,12 Hours variance,0.12244375964506639
PM12-60,2021-07-17,12 Hours variance,0.04400555555555561
PM12-60,2021-07-18,12 Hours variance,0.3333588059413589
PM12-60,2021-07-19,12 Hours variance,0.06380385802468529
PM12-60,2021-07-20,12 Hours variance,0.07787540750385284
PM12-60,2021-07-21,12 Hours variance,0.49805744598765134
PM12-60,2021-07-22,12 Hours variance,0.8425642578124801
PM12-60,2021-07-23,12 Hours variance,0.3541429422260839
PM12-60,2021-07-24,12 Hours variance,0.4429104190779245
PM12-60,2021-07-25,12 Hours variance,0.12796881028164267
PM12-60,2021-07-26,12 Hours variance,0.21002891613419414
PM12-60,2021-07-27,12 Hours variance,0.42460672260801624
PM12-60,2021-07-28,12 Hours variance,0.6306268904320954
PM12-60,2021-07-29,12 Hours variance,0.4362688102816343
PM12-60,2021-07-30,12 Hours variance,0.003944446855708802
PM12-60,2021-07-31,12 Hours variance,0.04721408420138598
PM12-60,2021-08-01,12 Hours variance,0.06151765287422948
PM12-60,2021-08-02,12 Hours variance,0.10449433111497287
PM12-60,2021-08-03,12 Hours variance,0.2756531249999998
PM12-60,2021-08-04,12 Hours variance,0.9217802469135886
PM12-60,2021-08-05,12 Hours variance,1.409800347222247
PM12-60,2021-08-06,12 Hours variance,1.0189772593557296
PM12-60,2021-08-07,12 Hours variance,0.09612894483024134
PM12-60,2021-08-08,12 Hours variance,0.5245686031918094
PM12-60,2021-08-09,12 Hours variance,0.45283472222220994
PM12-60,2021-08-10,12 Hours variance,0.533530152874217
PM12-60,2021-08-11,12 Hours variance,1.149822938368076
PM12-60,2021-08-12,12 Hours variance,1.2055594135802459
PM12-60,2021-08-13,12 Hours variance,2.326354458429772
PM12-60,2021-08-14,12 Hours variance,0.06935225935570634
PM12-60,2021-08-15,12 Hours variance,1.097009635802479
PM12-60,2021-08-16,12 Hours variance,0.09960052324459412
